PUMA10,PUMA00,FREQUENCY,SUM_H7V001,PERCPOP10
G42000702,G4200600,4,0.00000000000,0.00000000000
G42000702,G4200801,1,0.00000000000,0.00000000000
G42000702,G4200802,6597,132272.00000000000,1.00000000000
G42000702,G4200902,1,0.00000000000,0.00000000000
G42000801,G4200802,1,0.00000000000,0.00000000000
G42000801,G4200901,540,22554.00000000000,0.17553253586
G42000801,G4200902,3132,87827.00000000000,0.68353711213
G42000801,G4200903,1092,18108.00000000000,0.14093035202
G42000802,G4200901,1560,59900.00000000000,0.46906445525
G42000802,G4200902,4,4.00000000000,0.00003132317
G42000802,G4200903,2628,67797.00000000000,0.53090422158
G42000803,G4200901,743,22702.00000000000,0.17195488665
G42000803,G4200902,1042,24166.00000000000,0.18304386357
G42000803,G4200903,4839,85155.00000000000,0.64500124978
G42000803,G4201100,2,0.00000000000,0.00000000000
G42000900,G4201000,6993,116111.00000000000,0.74742032456
G42000900,G4201200,3232,39238.00000000000,0.25257967544
G42000900,G4201300,4,0.00000000000,0.00000000000
G42001000,G4201100,8700,112795.00000000000,1.00000000000
G42001100,G4201200,9741,155967.00000000000,1.00000000000
G42001200,G4201300,4580,153990.00000000000,1.00000000000
G42001200,G4201400,2,0.00000000000,0.00000000000
G42001200,G4202600,1,0.00000000000,0.00000000000
G42001300,G4201400,3472,45200.00000000000,0.30563669804
G42001300,G4201500,7202,102688.00000000000,0.69436330196
G42001400,G3900901,1,0.00000000000,0.00000000000
G42001400,G4201600,5638,116638.00000000000,1.00000000000
G42001501,G4202001,4787,107627.00000000000,0.99998141765
G42001501,G4202002,4,2.00000000000,0.00001858235
G42001502,G4201802,1,0.00000000000,0.00000000000
G42001502,G4202001,4,14.00000000000,0.00009089847
G42001502,G4202002,4942,154004.00000000000,0.99990910153
G42001600,G4201801,1,0.00000000000,0.00000000000
G42001600,G4201900,6000,183862.00000000000,1.00000000000
G42001701,G4201701,3095,101961.00000000000,0.52128366633
G42001701,G4201702,2034,93475.00000000000,0.47789832103
G42001701,G4201803,7,81.00000000000,0.00041411890
G42001701,G4201804,14,79.00000000000,0.00040389374
G42001702,G4201701,43,301.00000000000,0.00265163194
G42001702,G4201702,5,4.00000000000,0.00003523763
G42001702,G4201703,3608,109784.00000000000,0.96713209708
G42001702,G4201802,3,0.00000000000,0.00000000000
G42001702,G4201805,91,3423.00000000000,0.03015460512
G42001702,G4201807,2,3.00000000000,0.00002642823
G42001801,G4201703,8,5.00000000000,0.00004791154
G42001801,G4201801,1,0.00000000000,0.00000000000
G42001801,G4201802,2748,104354.00000000000,0.99995208846
G42001801,G4201803,3,0.00000000000,0.00000000000
G42001801,G4201805,1,0.00000000000,0.00000000000
G42001801,G4201806,2,0.00000000000,0.00000000000
G42001802,G4201801,3772,151572.00000000000,0.98305282615
G42001802,G4201803,61,2613.00000000000,0.01694717385
G42001802,G4201900,1,0.00000000000,0.00000000000
G42001803,G4201701,6,2.00000000000,0.00001606387
G42001803,G4201801,118,2796.00000000000,0.02245729019
G42001803,G4201803,2674,121705.00000000000,0.97752664594
G42001804,G4201702,16,76.00000000000,0.00042903676
G42001804,G4201804,3716,177063.00000000000,0.99955967280
G42001804,G4201807,9,2.00000000000,0.00001129044
G42001805,G4201703,9,0.00000000000,0.00000000000
G42001805,G4201804,36,619.00000000000,0.00534510004
G42001805,G4201805,1,0.00000000000,0.00000000000
G42001805,G4201807,4004,115186.00000000000,0.99463762985
G42001805,G4202102,1,2.00000000000,0.00001727011
G42001806,G4201703,8,72.00000000000,0.00057113847
G42001806,G4201802,171,4331.00000000000,0.03435556543
G42001806,G4201805,1884,110390.00000000000,0.87566632821
G42001806,G4201806,168,11271.00000000000,0.08940696789
G42001806,G4201807,6,0.00000000000,0.00000000000
G42001807,G4201802,3,6.00000000000,0.00005347975
G42001807,G4201805,4,69.00000000000,0.00061501711
G42001807,G4201806,1645,94493.00000000000,0.84224365374
G42001807,G4201807,543,17624.00000000000,0.15708784940
G42001900,G4202400,9136,157821.00000000000,1.00000000000
G42002001,G4201804,3,8.00000000000,0.00007797879
G42002001,G4202101,2684,102439.00000000000,0.99850865565
G42002001,G4202102,3,109.00000000000,0.00106246101
G42002001,G4202103,7,36.00000000000,0.00035090455
G42002002,G4201807,3,35.00000000000,0.00022732587
G42002002,G4202101,6,8.00000000000,0.00005196020
G42002002,G4202102,5413,153902.00000000000,0.99959730846
G42002002,G4202103,3,7.00000000000,0.00004546517
G42002002,G4202300,4,12.00000000000,0.00007794030
G42002003,G4202101,2,0.00000000000,0.00000000000
G42002003,G4202102,11,74.00000000000,0.00068131807
G42002003,G4202103,5005,108539.00000000000,0.99931868193
G42002003,G4202502,1,0.00000000000,0.00000000000
G42002100,G4202501,6089,124660.00000000000,0.86762853305
G42002100,G4202502,916,19019.00000000000,0.13237146695
G42002200,G4201200,1,0.00000000000,0.00000000000
G42002200,G4202600,5643,127089.00000000000,0.73461000451
G42002200,G4202700,3350,45913.00000000000,0.26538999549
G42002301,G4201200,1,0.00000000000,0.00000000000
G42002301,G4202802,1,0.00000000000,0.00000000000
G42002301,G4203101,2,0.00000000000,0.00000000000
G42002301,G4203102,7000,137206.00000000000,1.00000000000
G42002302,G4203101,4969,144116.00000000000,0.99963237589
G42002302,G4203102,13,53.00000000000,0.00036762411
G42002401,G4203001,4010,137621.00000000000,0.87520668515
G42002401,G4203002,571,19623.00000000000,0.12479331485
G42002402,G4203001,7,20.00000000000,0.00018041423
G42002402,G4203002,4064,110836.00000000000,0.99981958577
G42002500,G4202900,5845,133568.00000000000,1.00000000000
G42002500,G4203002,2,0.00000000000,0.00000000000
G42002600,G4203500,6871,148288.00000000000,0.99999325641
G42002600,G4203702,1,1.00000000000,0.00000674359
G42002701,G4202900,1,0.00000000000,0.00000000000
G42002701,G4203401,2295,73825.00000000000,0.60229905688
G42002701,G4203402,1973,48747.00000000000,0.39770094312
G42002702,G4203401,4251,142051.00000000000,0.99970441894
G42002702,G4203402,7,42.00000000000,0.00029558106
G42002703,G4203401,4,32.00000000000,0.00021801781
G42002703,G4203402,4665,146745.00000000000,0.99978198219
G42002801,G4203701,2,0.00000000000,0.00000000000
G42002801,G4203702,5413,126612.00000000000,1.00000000000
G42002802,G4203402,1,0.00000000000,0.00000000000
G42002802,G4203600,12,4.00000000000,0.00002653241
G42002802,G4203701,4752,150582.00000000000,0.99882594074
G42002802,G4203702,18,93.00000000000,0.00061687859
G42002802,G4203801,6,9.00000000000,0.00005969793
G42002802,G4203802,11,71.00000000000,0.00047095032
G42002803,G4203600,4117,117924.00000000000,0.99908499390
G42002803,G4203701,43,108.00000000000,0.00091500610
G42002901,G4203600,1,0.00000000000,0.00000000000
G42002901,G4203701,654,19343.00000000000,0.11301055731
G42002901,G4203801,3801,131838.00000000000,0.77025724318
G42002901,G4203802,421,19980.00000000000,0.11673219951
G42002901,G4203901,3,0.00000000000,0.00000000000
G42002902,G3401700,2,0.00000000000,0.00000000000
G42002902,G4200700,1,0.00000000000,0.00000000000
G42002902,G4203801,13,37.00000000000,0.00025356881
G42002902,G4203802,5063,145880.00000000000,0.99974643119
G42003001,G4203701,1,13.00000000000,0.00009741257
G42003001,G4203901,3257,133440.00000000000,0.99990258743
G42003002,G4203901,1338,81137.00000000000,0.57953758134
G42003002,G4203902,1019,58866.00000000000,0.42046241866
G42003003,G4203902,353,21550.00000000000,0.12396313894
G42003003,G4203903,2608,118786.00000000000,0.68329862749
G42003003,G4203904,566,33506.00000000000,0.19273823357
G42003004,G4203902,1128,73765.00000000000,0.41452422296
G42003004,G4203903,296,12955.00000000000,0.07280093958
G42003004,G4203904,1767,91231.00000000000,0.51267483746
G42003101,G4203402,1,0.00000000000,0.00000000000
G42003101,G4204003,2481,136289.00000000000,1.00000000000
G42003102,G4204002,2129,116816.00000000000,0.99994863981
G42003102,G4204003,6,6.00000000000,0.00005136019
G42003103,G4204003,311,25436.00000000000,0.19388229555
G42003103,G4204006,1997,105756.00000000000,0.80611008209
G42003103,G4204301,4,1.00000000000,0.00000762236
G42003104,G4204003,379,23465.00000000000,0.19409565404
G42003104,G4204004,1641,97429.00000000000,0.80590434596
G42003104,G4204006,12,0.00000000000,0.00000000000
G42003105,G4204001,1097,71879.00000000000,0.56662331008
G42003105,G4204002,799,54976.00000000000,0.43337668992
G42003105,G4204004,2,0.00000000000,0.00000000000
G42003106,G4204001,747,39687.00000000000,0.23648411105
G42003106,G4204004,307,17357.00000000000,0.10342567378
G42003106,G4204005,1856,110777.00000000000,0.66009021517
G42003201,G4204101,1550,159325.00000000000,1.00000000000
G42003202,G4204102,1266,133758.00000000000,1.00000000000
G42003202,G4204103,7,0.00000000000,0.00000000000
G42003203,G4204102,94,4080.00000000000,0.03092338126
G42003203,G4204103,1350,121286.00000000000,0.91925814202
G42003203,G4204105,145,6573.00000000000,0.04981847672
G42003204,G4204104,1587,161305.00000000000,1.00000000000
G42003205,G4204104,2,0.00000000000,0.00000000000
G42003205,G4204105,2386,161983.00000000000,1.00000000000
G42003206,G4204006,2,0.00000000000,0.00000000000
G42003206,G4204106,1666,135892.00000000000,1.00000000000
G42003207,G4204107,1655,113659.00000000000,1.00000000000
G42003208,G4204006,3,0.00000000000,0.00000000000
G42003208,G4204107,56,113.00000000000,0.00091693241
G42003208,G4204108,1456,123124.00000000000,0.99908306759
G42003209,G4204109,2110,128712.00000000000,1.00000000000
G42003210,G4204110,60,9.00000000000,0.00006011141
G42003210,G4204111,1642,149713.00000000000,0.99993988859
G42003211,G4204110,1831,126474.00000000000,1.00000000000
G42003301,G4204201,2199,131135.00000000000,1.00000000000
G42003301,G4204202,4,0.00000000000,0.00000000000
G42003302,G4204201,14,4.00000000000,0.00002450230
G42003302,G4204202,2247,159594.00000000000,0.97760490046
G42003302,G4204203,38,3652.00000000000,0.02237059724
G42003303,G4204202,65,3617.00000000000,0.02491819090
G42003303,G4204203,2825,136547.00000000000,0.94069787469
G42003303,G4204204,43,4991.00000000000,0.03438393441
G42003304,G4204201,1,0.00000000000,0.00000000000
G42003304,G4204203,89,5873.00000000000,0.04917154363
G42003304,G4204204,1955,113566.00000000000,0.95082845637
G42003401,G4204301,2347,107971.00000000000,1.00000000000
G42003401,G4204303,1,0.00000000000,0.00000000000
G42003402,G4204301,794,40559.00000000000,0.31144368766
G42003402,G4204302,1525,89670.00000000000,0.68855631234
G42003403,G4204301,100,4024.00000000000,0.02790142974
G42003403,G4204302,1275,74115.00000000000,0.51389524483
G42003403,G4204303,1487,66083.00000000000,0.45820332543
G42003404,G4204302,469,20705.00000000000,0.17778025828
G42003404,G4204303,2298,95759.00000000000,0.82221974172
G42003501,G4203301,2163,116540.00000000000,1.00000000000
G42003501,G4203302,2,0.00000000000,0.00000000000
G42003501,G4203303,2,0.00000000000,0.00000000000
G42003502,G4203201,1,0.00000000000,0.00000000000
G42003502,G4203302,2757,101866.00000000000,0.95519672931
G42003502,G4203303,222,4778.00000000000,0.04480327070
G42003503,G4203302,2,0.00000000000,0.00000000000
G42003503,G4203303,5218,168830.00000000000,1.00000000000
G42003504,G4203301,1236,62975.00000000000,0.49418901209
G42003504,G4203302,1412,59266.00000000000,0.46508306456
G42003504,G4203303,266,5190.00000000000,0.04072792335
G42003601,G4203201,3,33.00000000000,0.00019905539
G42003601,G4203202,1067,45259.00000000000,0.27300145371
G42003601,G4203203,3035,120491.00000000000,0.72679949090
G42003602,G4202801,1,0.00000000000,0.00000000000
G42003602,G4203101,1,0.00000000000,0.00000000000
G42003602,G4203201,3074,124179.00000000000,0.99991142604
G42003602,G4203202,4,11.00000000000,0.00008857396
G42003602,G4203302,1,0.00000000000,0.00000000000
G42003603,G4203202,4791,144999.00000000000,1.00000000000
G42003701,G4202801,5131,125984.00000000000,1.00000000000
G42003701,G4202802,1,0.00000000000,0.00000000000
G42003702,G4202802,5465,125041.00000000000,1.00000000000
G42003800,G4202502,5002,77742.00000000000,0.54613660791
G42003800,G4202600,3,0.00000000000,0.00000000000
G42003800,G4202700,7989,64607.00000000000,0.45386339209
G42003900,G4202102,4,2.00000000000,0.00001464065
G42003900,G4202300,7445,136604.00000000000,0.99998535936
G42004001,G4202201,4550,142799.00000000000,0.99984596103
G42004001,G4202202,11,22.00000000000,0.00015403897
G42004002,G4202201,480,7126.00000000000,0.06872739548
G42004002,G4202202,5960,96559.00000000000,0.93127260452
G42004002,G5400100,1,0.00000000000,0.00000000000
G44000101,G4400100,1,0.00000000000,0.00000000000
G44000101,G4400200,647,28769.00000000000,0.19980137234
G44000101,G4400300,2906,115219.00000000000,0.80019862766
G44000102,G4400300,6,0.00000000000,0.00000000000
G44000102,G4400400,3521,177213.00000000000,1.00000000000
G44000103,G4400100,3016,178042.00000000000,1.00000000000
G44000104,G4400200,3004,127424.00000000000,1.00000000000
G44000201,G4400600,4131,166158.00000000000,1.00000000000
G44000300,G4400500,3296,132763.00000000000,1.00000000000
G44000400,G4400700,4198,126979.00000000000,1.00000000000
G45000101,G4500100,7936,193497.00000000000,1.00000000000
G45000102,G4500202,2735,101998.00000000000,1.00000000000
G45000103,G4500201,2849,156557.00000000000,0.99953393347
G45000103,G4500202,13,73.00000000000,0.00046606653
G45000104,G4500201,2519,107007.00000000000,1.00000000000
G45000104,G4500202,8,0.00000000000,0.00000000000
G45000105,G4500201,7,7.00000000000,0.00004601419
G45000105,G4500202,1754,85583.00000000000,0.56257600557
G45000105,G4500600,3203,66537.00000000000,0.43737798024
G45000200,G4500100,4,6.00000000000,0.00003206396
G45000200,G4500700,7100,187120.00000000000,0.99996793604
G45000301,G4500301,3507,115412.00000000000,1.00000000000
G45000301,G4500302,2,0.00000000000,0.00000000000
G45000302,G4500202,3,0.00000000000,0.00000000000
G45000302,G4500301,1,0.00000000000,0.00000000000
G45000302,G4500302,6500,168895.00000000000,1.00000000000
G45000400,G4500400,6360,117443.00000000000,0.75793637989
G45000400,G4500600,2353,37508.00000000000,0.24206362011
G45000501,G4500500,2486,107135.00000000000,1.00000000000
G45000502,G4500500,2603,118938.00000000000,1.00000000000
G45000502,G4501300,4,0.00000000000,0.00000000000
G45000601,G4500800,1606,19888.00000000000,0.12221846674
G45000601,G4501002,3720,142837.00000000000,0.87778153326
G45000601,G4501800,1,0.00000000000,0.00000000000
G45000602,G4500600,1,0.00000000000,0.00000000000
G45000602,G4501001,3143,109619.00000000000,0.91699918856
G45000602,G4501002,146,9494.00000000000,0.07942044989
G45000602,G4501100,32,428.00000000000,0.00358036155
G45000603,G4500600,1727,23956.00000000000,0.13614689953
G45000603,G4501100,103,2500.00000000000,0.01420801673
G45000603,G4501200,3691,149501.00000000000,0.84964508374
G45000604,G4501100,3325,117812.00000000000,0.58052912452
G45000604,G4501200,2202,85127.00000000000,0.41947087549
G45000605,G4500600,1,0.00000000000,0.00000000000
G45000605,G4501100,17,11.00000000000,0.00010334849
G45000605,G4501200,1495,29553.00000000000,0.27765981435
G45000605,G4501300,2794,61697.00000000000,0.57966289601
G45000605,G4501800,987,15175.00000000000,0.14257394115
G45000700,G4501300,6425,123386.00000000000,0.81004996094
G45000700,G4501400,1572,28933.00000000000,0.18995003906
G45000800,G4501300,1576,19220.00000000000,0.09802621513
G45000800,G4501700,4926,107456.00000000000,0.54804916611
G45000800,G4502300,4644,69394.00000000000,0.35392461876
G45000900,G4501400,2671,68674.00000000000,0.33407275522
G45000900,G4501600,4721,136892.00000000000,0.66592724478
G45001000,G4501400,1849,32062.00000000000,0.25591864753
G45001000,G4501600,2072,33062.00000000000,0.26390064016
G45001000,G4502300,3327,60158.00000000000,0.48018071231
G45001101,G4501500,4375,128378.00000000000,1.00000000000
G45001102,G4501500,4771,140890.00000000000,0.99983677872
G45001102,G4502300,2,23.00000000000,0.00016322128
G45001201,G4502000,2499,97560.00000000000,0.68817629051
G45001201,G4502101,202,6451.00000000000,0.04550456386
G45001201,G4502200,601,37755.00000000000,0.26631914563
G45001202,G4502000,1,0.00000000000,0.00000000000
G45001202,G4502101,3623,105187.00000000000,0.54590984109
G45001202,G4502102,4854,74553.00000000000,0.38692249406
G45001202,G4502200,725,12942.00000000000,0.06716766486
G45001203,G4502000,5,73.00000000000,0.00053142699
G45001203,G4502102,3456,83873.00000000000,0.61058049299
G45001203,G4502200,3047,53420.00000000000,0.38888808002
G45001204,G4502000,767,38554.00000000000,0.19997614021
G45001204,G4502101,2388,80936.00000000000,0.41980777310
G45001204,G4502200,1326,73303.00000000000,0.38021608668
G45001300,G4501800,12481,162618.00000000000,0.80699717136
G45001300,G4502000,2827,38892.00000000000,0.19300282864
G45001400,G4501900,6902,187010.00000000000,1.00000000000
G45001500,G4500800,1831,26985.00000000000,0.14424002053
G45001500,G4500900,7715,160099.00000000000,0.85575997947
G45001600,G4500800,5050,105311.00000000000,1.00000000000
G46000100,G3800100,2,0.00000000000,0.00000000000
G46000100,G4600100,5835,125045.00000000000,0.72262803250
G46000100,G4600200,5239,47997.00000000000,0.27737196750
G46000200,G4600200,10849,53897.00000000000,0.53158626676
G46000200,G4600500,8448,47492.00000000000,0.46841373325
G46000300,G4600200,812,2329.00000000000,0.01789762466
G46000300,G4600300,15413,79259.00000000000,0.60908022040
G46000300,G4600400,6240,48541.00000000000,0.37302215494
G46000400,G4600300,5093,22900.00000000000,0.17526672688
G46000400,G4600400,5982,57188.00000000000,0.43769229592
G46000400,G4600500,9573,50570.00000000000,0.38704097721
G46000500,G4600400,1224,5618.00000000000,0.04533679802
G46000500,G4600600,10073,118197.00000000000,0.95384007037
G46000500,G4600700,61,102.00000000000,0.00082313161
G46000600,G4600600,618,16474.00000000000,0.10623726365
G46000600,G4600700,2899,138594.00000000000,0.89376273635
G47000100,G4700100,9200,142243.00000000000,1.00000000000
G47000200,G4700100,2685,35021.00000000000,0.25136011943
G47000200,G4700200,9434,104305.00000000000,0.74863988057
G47000200,G4700400,1,0.00000000000,0.00000000000
G47000300,G4700200,1590,13324.00000000000,0.07176752579
G47000300,G4700300,3731,172331.00000000000,0.92823247421
G47000400,G4700400,5933,155053.00000000000,0.86263241054
G47000400,G4700501,1,1.00000000000,0.00000556347
G47000400,G4702205,1,0.00000000000,0.00000000000
G47000400,G4702700,2364,24690.00000000000,0.13736202599
G47000500,G4700501,3438,139033.00000000000,0.86546733481
G47000500,G4700502,366,21612.00000000000,0.13453266519
G47000600,G4700600,5989,121647.00000000000,1.00000000000
G47000700,G4700600,2866,46659.00000000000,0.39215834594
G47000700,G4702100,3411,72321.00000000000,0.60784165406
G47000800,G4700600,1532,23507.00000000000,0.22302444948
G47000800,G4702100,4730,81894.00000000000,0.77697555052
G47000900,G4700700,7317,123963.00000000000,1.00000000000
G47001000,G4700802,4561,107304.00000000000,1.00000000000
G47001100,G4700801,3996,106352.00000000000,1.00000000000
G47001100,G4700802,2,0.00000000000,0.00000000000
G47001200,G4700900,8906,162812.00000000000,1.00000000000
G47001300,G4701000,4412,122979.00000000000,1.00000000000
G47001400,G4701100,6118,120863.00000000000,1.00000000000
G47001500,G4701100,1,0.00000000000,0.00000000000
G47001500,G4701200,6968,141296.00000000000,1.00000000000
G47001601,G4701301,169,6352.00000000000,0.06003043104
G47001601,G4701302,4160,99456.00000000000,0.93992231578
G47001601,G4701400,4,5.00000000000,0.00004725317
G47001602,G4701301,1772,91368.00000000000,0.84793139930
G47001602,G4701302,116,10430.00000000000,0.09679455055
G47001602,G4701400,329,5956.00000000000,0.05527405015
G47001603,G4701301,302,10631.00000000000,0.06159898948
G47001603,G4701400,3582,161953.00000000000,0.93840101052
G47001604,G4701301,1670,133025.00000000000,0.94756599661
G47001604,G4701400,337,7361.00000000000,0.05243400339
G47001700,G4701500,4852,123010.00000000000,1.00000000000
G47001800,G4701600,9788,147256.00000000000,1.00000000000
G47001900,G1300300,2,0.00000000000,0.00000000000
G47001900,G4701700,8063,168054.00000000000,1.00000000000
G47001900,G4702000,1,0.00000000000,0.00000000000
G47002001,G4701800,3079,90949.00000000000,0.79593408421
G47002001,G4701900,500,23318.00000000000,0.20406591579
G47002002,G4701800,1725,73345.00000000000,0.69439053254
G47002002,G4701900,625,32280.00000000000,0.30560946746
G47002003,G4701800,68,2641.00000000000,0.02265572055
G47002003,G4701900,2708,113924.00000000000,0.97729280868
G47002003,G4702000,3,6.00000000000,0.00005147078
G47002100,G4701900,1,0.00000000000,0.00000000000
G47002100,G4702000,8203,112490.00000000000,1.00000000000
G47002200,G4700600,1,0.00000000000,0.00000000000
G47002200,G4702000,1,0.00000000000,0.00000000000
G47002200,G4702500,8316,133571.00000000000,1.00000000000
G47002200,G4702600,1,0.00000000000,0.00000000000
G47002300,G4700502,3528,113993.00000000000,1.00000000000
G47002300,G4702201,1,0.00000000000,0.00000000000
G47002401,G4702300,2102,120543.00000000000,1.00000000000
G47002402,G4702300,2825,142070.00000000000,1.00000000000
G47002501,G4700502,2,14.00000000000,0.00009469569
G47002501,G4702201,1314,133807.00000000000,0.90506757214
G47002501,G4702202,305,14021.00000000000,0.09483773217
G47002502,G4700501,2,0.00000000000,0.00000000000
G47002502,G4702202,952,68119.00000000000,0.65002767334
G47002502,G4702204,227,14531.00000000000,0.13866251885
G47002502,G4702205,446,22144.00000000000,0.21130980781
G47002503,G4702202,385,22423.00000000000,0.19521346984
G47002503,G4702204,2461,68706.00000000000,0.59815085667
G47002503,G4702205,658,23735.00000000000,0.20663567349
G47002504,G4702201,195,22069.00000000000,0.18636997002
G47002504,G4702203,1244,96346.00000000000,0.81363002998
G47002505,G4702203,876,45313.00000000000,0.32190301635
G47002505,G4702204,698,31476.00000000000,0.22360513192
G47002505,G4702205,1010,63977.00000000000,0.45449185173
G47002600,G4702400,4535,183182.00000000000,1.00000000000
G47002700,G4702500,1,0.00000000000,0.00000000000
G47002700,G4702600,8651,156631.00000000000,1.00000000000
G47002800,G4702700,9425,108451.00000000000,1.00000000000
G47002900,G4702800,11709,137575.00000000000,0.99933172075
G47002900,G4702900,6,92.00000000000,0.00066827925
G47003000,G4702800,3,8.00000000000,0.00006930908
G47003000,G4702900,4488,115417.00000000000,0.99993069093
G47003100,G4703000,4864,127309.00000000000,1.00000000000
G47003201,G4703101,4077,142945.00000000000,1.00000000000
G47003201,G4703105,9,0.00000000000,0.00000000000
G47003202,G4703101,1,23.00000000000,0.00018056919
G47003202,G4703102,2181,126917.00000000000,0.99640431796
G47003202,G4703103,1,0.00000000000,0.00000000000
G47003202,G4703104,8,435.00000000000,0.00341511286
G47003203,G4703102,5,0.00000000000,0.00000000000
G47003203,G4703103,1297,89303.00000000000,0.78056604433
G47003203,G4703201,366,25105.00000000000,0.21943395567
G47003204,G4703103,186,7349.00000000000,0.07047913150
G47003204,G4703201,1814,96923.00000000000,0.92952086850
G47003205,G4703103,489,28766.00000000000,0.26814444714
G47003205,G4703201,1180,73015.00000000000,0.68061485113
G47003205,G4703202,59,5497.00000000000,0.05124070173
G47003206,G4703104,97,2503.00000000000,0.02060641985
G47003206,G4703202,2062,118964.00000000000,0.97939358015
G47003207,G4703104,1332,103100.00000000000,0.96783883747
G47003207,G4703202,53,3426.00000000000,0.03216116253
G47003208,G4703101,13,0.00000000000,0.00000000000
G47003208,G4703102,2,0.00000000000,0.00000000000
G47003208,G4703104,286,11147.00000000000,0.10783279967
G47003208,G4703105,1656,88898.00000000000,0.85997310710
G47003208,G4703201,2,0.00000000000,0.00000000000
G47003208,G4703202,99,3328.00000000000,0.03219409324
G48000100,G4000100,1,0.00000000000,0.00000000000
G48000100,G4800100,41304,186129.00000000000,1.00000000000
G48000200,G4800200,5204,121073.00000000000,1.00000000000
G48000300,G4800300,3486,120725.00000000000,1.00000000000
G48000400,G4800400,28165,132828.00000000000,1.00000000000
G48000501,G4800501,2518,112013.00000000000,1.00000000000
G48000502,G4800501,2,0.00000000000,0.00000000000
G48000502,G4800502,5783,166818.00000000000,1.00000000000
G48000600,G4800600,21064,150487.00000000000,1.00000000000
G48000700,G4800700,4919,131500.00000000000,1.00000000000
G48000800,G4800600,2,2.00000000000,0.00001035041
G48000800,G4800800,9640,159312.00000000000,0.82447251707
G48000800,G4800900,2496,33915.00000000000,0.17551713252
G48000900,G4800900,4865,86129.00000000000,0.52368878674
G48000900,G4802000,1887,78337.00000000000,0.47631121326
G48001000,G4800900,1,0.00000000000,0.00000000000
G48001000,G4801000,11075,158918.00000000000,1.00000000000
G48001100,G0501900,1,0.00000000000,0.00000000000
G48001100,G4801100,7056,123029.00000000000,1.00000000000
G48001200,G4801200,3631,49855.00000000000,0.43169734860
G48001200,G4801300,3704,65631.00000000000,0.56830265140
G48001300,G4801200,7844,117858.00000000000,1.00000000000
G48001400,G4801800,13,84.00000000000,0.00081277213
G48001400,G4802000,4503,103266.00000000000,0.99918722787
G48001400,G4802312,1,0.00000000000,0.00000000000
G48001501,G4801400,3783,100530.00000000000,1.00000000000
G48001502,G4801400,3029,109184.00000000000,1.00000000000
G48001600,G4801300,5324,121730.00000000000,1.00000000000
G48001700,G4801400,1,0.00000000000,0.00000000000
G48001700,G4801500,7788,127971.00000000000,1.00000000000
G48001800,G4801800,7689,136990.00000000000,1.00000000000
G48001800,G4802000,2,0.00000000000,0.00000000000
G48001901,G4802102,1420,75463.00000000000,0.68234879242
G48001901,G4802103,337,10150.00000000000,0.09177796063
G48001901,G4802104,681,24980.00000000000,0.22587324695
G48001902,G4802102,28,0.00000000000,0.00000000000
G48001902,G4802103,2153,108690.00000000000,1.00000000000
G48001903,G4802103,376,20410.00000000000,0.19924052363
G48001903,G4802104,1342,82029.00000000000,0.80075947637
G48001904,G4802102,1585,107357.00000000000,0.92240608998
G48001904,G4802104,211,9031.00000000000,0.07759391003
G48001905,G4802101,2352,118649.00000000000,1.00000000000
G48001906,G4802101,2826,103741.00000000000,0.99996144393
G48001906,G4802103,41,4.00000000000,0.00003855607
G48001907,G4802101,2233,42968.00000000000,0.35266790876
G48001907,G4802102,1673,78869.00000000000,0.64733209124
G48002001,G4802201,1229,64357.00000000000,0.60857683215
G48002001,G4802202,731,41393.00000000000,0.39142316785
G48002002,G4802201,1722,99673.00000000000,0.97498777267
G48002002,G4802202,47,2557.00000000000,0.02501222733
G48002003,G4802201,2051,104045.00000000000,0.88953200075
G48002003,G4802202,448,12921.00000000000,0.11046799925
G48002004,G4802202,2169,110301.00000000000,1.00000000000
G48002005,G4802201,428,27746.00000000000,0.24566591702
G48002005,G4802202,1468,85196.00000000000,0.75433408298
G48002006,G4802201,682,26915.00000000000,0.23521957614
G48002006,G4802202,3678,87510.00000000000,0.76478042386
G48002101,G4802400,6379,149610.00000000000,1.00000000000
G48002102,G4802600,4513,150934.00000000000,1.00000000000
G48002200,G4802700,6826,97562.00000000000,0.77631631297
G48002200,G4802800,3681,28111.00000000000,0.22368368703
G48002301,G4802304,156,11208.00000000000,0.10935807745
G48002301,G4802309,610,39774.00000000000,0.38808067207
G48002301,G4802314,831,51507.00000000000,0.50256125048
G48002302,G4802309,1284,68203.00000000000,0.68068224915
G48002302,G4802310,462,23840.00000000000,0.23792890078
G48002302,G4802312,87,4868.00000000000,0.04858380407
G48002302,G4802314,23,24.00000000000,0.00023952574
G48002302,G4802315,90,3263.00000000000,0.03256552027
G48002303,G4802309,195,12442.00000000000,0.10518662552
G48002303,G4802312,1347,92454.00000000000,0.78162066196
G48002303,G4802314,289,13389.00000000000,0.11319271252
G48002304,G4802303,764,40750.00000000000,0.40595736202
G48002304,G4802307,88,5852.00000000000,0.05829846583
G48002304,G4802308,619,25967.00000000000,0.25868698944
G48002304,G4802312,16,233.00000000000,0.00232117952
G48002304,G4802314,1169,27578.00000000000,0.27473600319
G48002305,G4802303,1193,84508.00000000000,0.68038581067
G48002305,G4802304,2,0.00000000000,0.00000000000
G48002305,G4802312,714,39698.00000000000,0.31961418933
G48002306,G4802302,155,7142.00000000000,0.05885988841
